1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
1239, none, wythers:frigid_island, MONSTER, minecraft:zombie_villager, 10, 1, 1
1240, none, wythers:frigid_island, MONSTER, minecraft:skeleton, 80, 4, 4
1241, none, wythers:frigid_island, MONSTER, minecraft:creeper, 80, 4, 4
1242, none, wythers:frigid_island, MONSTER, minecraft:slime, 80, 4, 4
1243, none, wythers:frigid_island, MONSTER, minecraft:enderman, 5, 1, 4
1244, none, wythers:frigid_island, MONSTER, minecraft:witch, 5, 1, 1
1245, none, wythers:frigid_island, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1246, none, wythers:frigid_island, CREATURE, minecraft:polar_bear, 10, 1, 2
1247, none, wythers:frigid_island, AMBIENT, minecraft:bat, 10, 8, 8
1248, none, wythers:frigid_island, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1249, savanna, wythers:wooded_savanna, MONSTER, minecraft:spider, 80, 4, 4
1250, savanna, wythers:wooded_savanna, MONSTER, minecraft:zombie, 80, 4, 4
1251, savanna, wythers:wooded_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
1252, savanna, wythers:wooded_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
1253, savanna, wythers:wooded_savanna, MONSTER, minecraft:creeper, 80, 4, 4
1254, savanna, wythers:wooded_savanna, MONSTER, minecraft:slime, 80, 4, 4
1255, savanna, wythers:wooded_savanna, MONSTER, minecraft:enderman, 5, 1, 4
1256, savanna, wythers:wooded_savanna, MONSTER, minecraft:witch, 5, 1, 1
1257, savanna, wythers:wooded_savanna, CREATURE, minecraft:pig, 10, 4, 4
1258, savanna, wythers:wooded_savanna, CREATURE, minecraft:chicken, 10, 4, 4
1259, savanna, wythers:wooded_savanna, CREATURE, minecraft:cow, 10, 4, 4
1260, savanna, wythers:wooded_savanna, AMBIENT, minecraft:bat, 10, 8, 8
1261, savanna, wythers:wooded_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1262, taiga, wythers:larch_taiga, MONSTER, minecraft:spider, 80, 4, 4
1263, taiga, wythers:larch_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1264, taiga, wythers:larch_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
1265, taiga, wythers:larch_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1266, taiga, wythers:larch_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1267, taiga, wythers:larch_taiga, MONSTER, minecraft:slime, 80, 4, 4
1268, taiga, wythers:larch_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1269, taiga, wythers:larch_taiga, MONSTER, minecraft:witch, 5, 1, 1
1270, taiga, wythers:larch_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1271, taiga, wythers:larch_taiga, CREATURE, minecraft:sheep, 12, 4, 4
1272, taiga, wythers:larch_taiga, CREATURE, minecraft:pig, 10, 4, 4
1273, taiga, wythers:larch_taiga, CREATURE, minecraft:chicken, 10, 4, 4
1274, taiga, wythers:larch_taiga, CREATURE, minecraft:cow, 10, 4, 4
1275, taiga, wythers:larch_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1276, taiga, wythers:larch_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1277, taiga, wythers:larch_taiga, CREATURE, minecraft:fox, 10, 2, 4
1278, taiga, wythers:larch_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1279, taiga, wythers:larch_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1280, swamp, wythers:mud_pools, MONSTER, minecraft:spider, 80, 4, 4
1281, swamp, wythers:mud_pools, MONSTER, minecraft:husk, 80, 4, 4
1282, swamp, wythers:mud_pools, MONSTER, minecraft:skeleton, 80, 4, 4
1283, swamp, wythers:mud_pools, MONSTER, minecraft:slime, 80, 4, 4
1284, swamp, wythers:mud_pools, MONSTER, minecraft:enderman, 5, 1, 4
1285, swamp, wythers:mud_pools, MONSTER, minecraft:ocelot, 10, 1, 3
1286, swamp, wythers:mud_pools, MONSTER, minecraft:hoglin, 10, 2, 4
1287, swamp, wythers:mud_pools, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1288, swamp, wythers:mud_pools, CREATURE, minecraft:chicken, 10, 4, 4
1289, swamp, wythers:mud_pools, CREATURE, whisperwoods:wisp, 13, 1, 3
1290, swamp, wythers:mud_pools, AMBIENT, minecraft:bat, 10, 8, 8
1291, swamp, wythers:mud_pools, AMBIENT, whisperwoods:moth, 10, 1, 3
1292, swamp, wythers:mud_pools, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1293, taiga, wythers:taiga_crags, MONSTER, minecraft:spider, 80, 4, 4
1294, taiga, wythers:taiga_crags, MONSTER, minecraft:zombie, 80, 4, 4
1295, taiga, wythers:taiga_crags, MONSTER, minecraft:zombie_villager, 10, 1, 1
1296, taiga, wythers:taiga_crags, MONSTER, minecraft:skeleton, 80, 4, 4
1297, taiga, wythers:taiga_crags, MONSTER, minecraft:creeper, 80, 4, 4
1298, taiga, wythers:taiga_crags, MONSTER, minecraft:slime, 80, 4, 4
1299, taiga, wythers:taiga_crags, MONSTER, minecraft:enderman, 5, 1, 4
1300, taiga, wythers:taiga_crags, MONSTER, minecraft:witch, 5, 1, 1
1301, taiga, wythers:taiga_crags, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1302, taiga, wythers:taiga_crags, CREATURE, minecraft:sheep, 12, 4, 4
1303, taiga, wythers:taiga_crags, CREATURE, minecraft:pig, 10, 4, 4
1304, taiga, wythers:taiga_crags, CREATURE, minecraft:chicken, 10, 4, 4
1305, taiga, wythers:taiga_crags, CREATURE, minecraft:cow, 10, 4, 4
1306, taiga, wythers:taiga_crags, CREATURE, minecraft:wolf, 10, 4, 4
1307, taiga, wythers:taiga_crags, CREATURE, minecraft:rabbit, 10, 2, 3
1308, taiga, wythers:taiga_crags, CREATURE, minecraft:fox, 10, 2, 4
1309, taiga, wythers:taiga_crags, AMBIENT, minecraft:bat, 10, 8, 8
1310, taiga, wythers:taiga_crags, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1311, swamp, wythers:desert_lakes, MONSTER, minecraft:spider, 80, 4, 4
1312, swamp, wythers:desert_lakes, MONSTER, minecraft:zombie, 19, 4, 4
1313, swamp, wythers:desert_lakes, MONSTER, minecraft:zombie_villager, 10, 1, 1
1314, swamp, wythers:desert_lakes, MONSTER, minecraft:skeleton, 80, 4, 4
1315, swamp, wythers:desert_lakes, MONSTER, minecraft:creeper, 80, 4, 4
1316, swamp, wythers:desert_lakes, MONSTER, minecraft:slime, 80, 4, 4
1317, swamp, wythers:desert_lakes, MONSTER, minecraft:enderman, 5, 1, 4
1318, swamp, wythers:desert_lakes, MONSTER, minecraft:witch, 5, 1, 1
1319, swamp, wythers:desert_lakes, MONSTER, minecraft:husk, 80, 4, 4
1320, swamp, wythers:desert_lakes, CREATURE, minecraft:rabbit, 10, 2, 3
1321, swamp, wythers:desert_lakes, AMBIENT, minecraft:bat, 10, 8, 8
1322, swamp, wythers:desert_lakes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1323, none, wythers:desert_pinnacles, MONSTER, minecraft:spider, 80, 4, 4
1324, none, wythers:desert_pinnacles, MONSTER, minecraft:zombie, 19, 4, 4
1325, none, wythers:desert_pinnacles, MONSTER, minecraft:zombie_villager, 10, 1, 1
1326, none, wythers:desert_pinnacles, MONSTER, minecraft:skeleton, 80, 4, 4
1327, none, wythers:desert_pinnacles, MONSTER, minecraft:creeper, 80, 4, 4
1328, none, wythers:desert_pinnacles, MONSTER, minecraft:slime, 80, 4, 4
1329, none, wythers:desert_pinnacles, MONSTER, minecraft:enderman, 5, 1, 4
1330, none, wythers:desert_pinnacles, MONSTER, minecraft:witch, 5, 1, 1
1331, none, wythers:desert_pinnacles, MONSTER, minecraft:husk, 80, 4, 4
1332, none, wythers:desert_pinnacles, CREATURE, minecraft:rabbit, 10, 2, 3
1333, none, wythers:desert_pinnacles, AMBIENT, minecraft:bat, 10, 8, 8
1334, none, wythers:desert_pinnacles, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1335, taiga, wythers:jade_highlands, MONSTER, minecraft:spider, 80, 4, 4
1336, taiga, wythers:jade_highlands, MONSTER, minecraft:zombie, 80, 4, 4
1337, taiga, wythers:jade_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
1338, taiga, wythers:jade_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
1339, taiga, wythers:jade_highlands, MONSTER, minecraft:creeper, 80, 4, 4
1340, taiga, wythers:jade_highlands, MONSTER, minecraft:slime, 80, 4, 4
1341, taiga, wythers:jade_highlands, MONSTER, minecraft:enderman, 5, 1, 4
1342, taiga, wythers:jade_highlands, MONSTER, minecraft:witch, 5, 1, 1
1343, taiga, wythers:jade_highlands, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1344, taiga, wythers:jade_highlands, CREATURE, minecraft:frog, 10, 2, 5
1345, taiga, wythers:jade_highlands, CREATURE, minecraft:panda, 10, 1, 2
1346, taiga, wythers:jade_highlands, CREATURE, minecraft:fox, 10, 2, 4
1347, taiga, wythers:jade_highlands, AMBIENT, minecraft:bat, 10, 8, 8
1348, taiga, wythers:jade_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1349, savanna, wythers:dry_savanna, MONSTER, minecraft:spider, 80, 4, 4
1350, savanna, wythers:dry_savanna, MONSTER, minecraft:zombie, 80, 4, 4
1351, savanna, wythers:dry_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
1352, savanna, wythers:dry_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
1353, savanna, wythers:dry_savanna, MONSTER, minecraft:creeper, 80, 4, 4
1354, savanna, wythers:dry_savanna, MONSTER, minecraft:slime, 80, 4, 4
1355, savanna, wythers:dry_savanna, MONSTER, minecraft:enderman, 5, 1, 4
1356, savanna, wythers:dry_savanna, MONSTER, minecraft:witch, 5, 1, 1
1357, savanna, wythers:dry_savanna, CREATURE, minecraft:chicken, 10, 4, 4
1358, savanna, wythers:dry_savanna, CREATURE, minecraft:cow, 10, 4, 4
1359, savanna, wythers:dry_savanna, CREATURE, minecraft:horse, 10, 2, 6
1360, savanna, wythers:dry_savanna, CREATURE, minecraft:donkey, 10, 1, 1
1361, savanna, wythers:dry_savanna, AMBIENT, minecraft:bat, 10, 8, 8
1362, savanna, wythers:dry_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1363, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:spider, 80, 4, 4
1364, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:zombie, 80, 4, 4
1365, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:zombie_villager, 10, 1, 1
1366, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:skeleton, 80, 4, 4
1367, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:creeper, 80, 4, 4
1368, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:slime, 80, 4, 4
1369, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:enderman, 5, 1, 4
1370, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:witch, 5, 1, 1
1371, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, minecraft:ocelot, 10, 1, 3
1372, jungle, wythers:eucalyptus_jungle_canyon, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1373, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:sheep, 12, 4, 4
1374, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:pig, 10, 4, 4
1375, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
1376, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:cow, 10, 4, 4
1377, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:chicken, 10, 4, 4
1378, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:parrot, 40, 1, 2
1379, jungle, wythers:eucalyptus_jungle_canyon, CREATURE, minecraft:panda, 10, 1, 2
1380, jungle, wythers:eucalyptus_jungle_canyon, AMBIENT, minecraft:bat, 10, 8, 8
1381, jungle, wythers:eucalyptus_jungle_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1382, river, wythers:savanna_river, MONSTER, minecraft:spider, 80, 4, 4
1383, river, wythers:savanna_river, MONSTER, minecraft:zombie, 80, 4, 4
1384, river, wythers:savanna_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1385, river, wythers:savanna_river, MONSTER, minecraft:skeleton, 80, 4, 4
1386, river, wythers:savanna_river, MONSTER, minecraft:creeper, 80, 4, 4
1387, river, wythers:savanna_river, MONSTER, minecraft:slime, 80, 4, 4
1388, river, wythers:savanna_river, MONSTER, minecraft:enderman, 5, 1, 4
1389, river, wythers:savanna_river, MONSTER, minecraft:witch, 5, 1, 1
1390, river, wythers:savanna_river, MONSTER, minecraft:slime, 10, 1, 1
1391, river, wythers:savanna_river, MONSTER, minecraft:ocelot, 10, 1, 3
1392, river, wythers:savanna_river, CREATURE, minecraft:frog, 10, 2, 5
1393, river, wythers:savanna_river, AMBIENT, minecraft:bat, 10, 8, 8
1394, river, wythers:savanna_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1395, river, wythers:savanna_river, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1396, river, wythers:savanna_river, WATER_AMBIENT, minecraft:cod, 25, 8, 8
1397, none, wythers:cool_stony_canyons, MONSTER, minecraft:spider, 80, 4, 4
1398, none, wythers:cool_stony_canyons, MONSTER, minecraft:zombie, 80, 4, 4
1399, none, wythers:cool_stony_canyons, MONSTER, minecraft:zombie_villager, 10, 1, 1
1400, none, wythers:cool_stony_canyons, MONSTER, minecraft:skeleton, 80, 4, 4
1401, none, wythers:cool_stony_canyons, MONSTER, minecraft:creeper, 80, 4, 4
1402, none, wythers:cool_stony_canyons, MONSTER, minecraft:slime, 80, 4, 4
1403, none, wythers:cool_stony_canyons, MONSTER, minecraft:enderman, 5, 1, 4
1404, none, wythers:cool_stony_canyons, MONSTER, minecraft:witch, 5, 1, 1
1405, none, wythers:cool_stony_canyons, CREATURE, minecraft:sheep, 12, 4, 4
1406, none, wythers:cool_stony_canyons, CREATURE, minecraft:pig, 10, 4, 4
1407, none, wythers:cool_stony_canyons, CREATURE, minecraft:chicken, 10, 4, 4
1408, none, wythers:cool_stony_canyons, CREATURE, minecraft:cow, 10, 4, 4
1409, none, wythers:cool_stony_canyons, CREATURE, minecraft:horse, 10, 2, 6
1410, none, wythers:cool_stony_canyons, CREATURE, minecraft:donkey, 10, 1, 3
1411, none, wythers:cool_stony_canyons, AMBIENT, minecraft:bat, 10, 8, 8
1412, none, wythers:cool_stony_canyons, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1413, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:spider, 80, 4, 4
1414, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:zombie, 80, 4, 4
1415, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1416, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1417, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:creeper, 80, 4, 4
1418, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:slime, 80, 4, 4
1419, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:enderman, 5, 1, 4
1420, forest, wythers:ancient_emerald_beech_forest, MONSTER, minecraft:witch, 5, 1, 1
1421, forest, wythers:ancient_emerald_beech_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
1422, forest, wythers:ancient_emerald_beech_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1423, forest, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:sheep, 12, 4, 4
1424, forest, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:pig, 10, 4, 4
1425, forest, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:chicken, 10, 4, 4
1426, forest, wythers:ancient_emerald_beech_forest, CREATURE, minecraft:cow, 10, 4, 4
1427, forest, wythers:ancient_emerald_beech_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
1428, forest, wythers:ancient_emerald_beech_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
1429, forest, wythers:ancient_emerald_beech_forest, CREATURE, hexerei:crow, 20, 2, 5
1430, forest, wythers:ancient_emerald_beech_forest, AMBIENT, minecraft:bat, 10, 8, 8
1431, forest, wythers:ancient_emerald_beech_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
1432, forest, wythers:ancient_emerald_beech_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1433, none, wythers:ancient_taiga, MONSTER, minecraft:spider, 80, 4, 4
1434, none, wythers:ancient_taiga, MONSTER, minecraft:zombie, 80, 4, 4
1435, none, wythers:ancient_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
1436, none, wythers:ancient_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1437, none, wythers:ancient_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1438, none, wythers:ancient_taiga, MONSTER, minecraft:slime, 80, 4, 4
1439, none, wythers:ancient_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1440, none, wythers:ancient_taiga, MONSTER, minecraft:witch, 5, 1, 1
1441, none, wythers:ancient_taiga, CREATURE, minecraft:sheep, 12, 4, 4
1442, none, wythers:ancient_taiga, CREATURE, minecraft:pig, 10, 4, 4
1443, none, wythers:ancient_taiga, CREATURE, minecraft:chicken, 10, 4, 4
1444, none, wythers:ancient_taiga, CREATURE, minecraft:cow, 10, 4, 4
1445, none, wythers:ancient_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1446, none, wythers:ancient_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1447, none, wythers:ancient_taiga, CREATURE, minecraft:fox, 10, 2, 4
1448, none, wythers:ancient_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1449, none, wythers:ancient_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1450, jungle, wythers:mushroom_island, MONSTER, minecraft:spider, 80, 4, 4
1451, jungle, wythers:mushroom_island, MONSTER, minecraft:zombie, 80, 4, 4
1452, jungle, wythers:mushroom_island, MONSTER, minecraft:zombie_villager, 10, 1, 1
1453, jungle, wythers:mushroom_island, MONSTER, minecraft:skeleton, 80, 4, 4
1454, jungle, wythers:mushroom_island, MONSTER, minecraft:creeper, 80, 4, 4
1455, jungle, wythers:mushroom_island, MONSTER, minecraft:slime, 80, 4, 4
1456, jungle, wythers:mushroom_island, MONSTER, minecraft:enderman, 5, 1, 4
1457, jungle, wythers:mushroom_island, MONSTER, minecraft:witch, 5, 1, 1
1458, jungle, wythers:mushroom_island, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1459, jungle, wythers:mushroom_island, CREATURE, minecraft:mooshroom, 10, 4, 50
1460, jungle, wythers:mushroom_island, CREATURE, minecraft:pig, 10, 4, 4
1461, jungle, wythers:mushroom_island, CREATURE, minecraft:chicken, 10, 4, 4
1462, jungle, wythers:mushroom_island, CREATURE, minecraft:parrot, 40, 1, 2
1463, jungle, wythers:mushroom_island, AMBIENT, minecraft:bat, 10, 8, 8
1464, jungle, wythers:mushroom_island, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1465, jungle, wythers:mushroom_island, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1466, jungle, wythers:mushroom_island, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1467, jungle, wythers:mushroom_island, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1468, forest, wythers:phantasmal_forest, MONSTER, minecraft:spider, 50, 4, 4
1469, forest, wythers:phantasmal_forest, MONSTER, minecraft:cave_spider, 50, 4, 4
1470, forest, wythers:phantasmal_forest, MONSTER, minecraft:zombie, 50, 4, 4
1471, forest, wythers:phantasmal_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1472, forest, wythers:phantasmal_forest, MONSTER, minecraft:skeleton, 50, 4, 4
1473, forest, wythers:phantasmal_forest, MONSTER, minecraft:stray, 50, 4, 4
1474, forest, wythers:phantasmal_forest, MONSTER, minecraft:creeper, 20, 4, 4
1475, forest, wythers:phantasmal_forest, MONSTER, minecraft:slime, 80, 4, 4
1476, forest, wythers:phantasmal_forest, MONSTER, minecraft:enderman, 5, 1, 4
1477, forest, wythers:phantasmal_forest, MONSTER, minecraft:vex, 10, 2, 2
1478, forest, wythers:phantasmal_forest, MONSTER, minecraft:vindicator, 30, 1, 2
1479, forest, wythers:phantasmal_forest, MONSTER, minecraft:ravager, 10, 1, 1
1480, forest, wythers:phantasmal_forest, MONSTER, minecraft:witch, 5, 3, 4
1481, forest, wythers:phantasmal_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
1482, forest, wythers:phantasmal_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
1483, forest, wythers:phantasmal_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
1484, forest, wythers:phantasmal_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
1485, forest, wythers:phantasmal_forest, CREATURE, hexerei:crow, 20, 2, 5
1486, forest, wythers:phantasmal_forest, AMBIENT, minecraft:bat, 10, 8, 8
1487, forest, wythers:phantasmal_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
1488, forest, wythers:phantasmal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1489, none, wythers:temperate_island, MONSTER, minecraft:spider, 80, 4, 4
1490, none, wythers:temperate_island, MONSTER, minecraft:zombie, 80, 4, 4
1491, none, wythers:temperate_island, MONSTER, minecraft:zombie_villager, 10, 1, 1
1492, none, wythers:temperate_island, MONSTER, minecraft:skeleton, 80, 4, 4
1493, none, wythers:temperate_island, MONSTER, minecraft:creeper, 80, 4, 4
1494, none, wythers:temperate_island, MONSTER, minecraft:slime, 80, 4, 4
1495, none, wythers:temperate_island, MONSTER, minecraft:enderman, 5, 1, 4
1496, none, wythers:temperate_island, MONSTER, minecraft:witch, 5, 1, 1
1497, none, wythers:temperate_island, CREATURE, minecraft:sheep, 12, 4, 4
1498, none, wythers:temperate_island, CREATURE, minecraft:pig, 10, 4, 4
1499, none, wythers:temperate_island, CREATURE, minecraft:chicken, 10, 4, 4
1500, none, wythers:temperate_island, CREATURE, minecraft:cow, 10, 4, 4
1501, none, wythers:temperate_island, CREATURE, minecraft:wolf, 10, 4, 4
